name,address,area,city,pincode,phone,rating,reviews,category,dealer_type,source,source_url
Vijay Battery Services Centre,"G B Road, Patlipada-thane West, Thane",Patlipada-thane West,Mumbai,400607,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Vijay-Battery-Services-Centre-Opposite-Old-Thane-New-Thane-Park-Patlipada-thane-West/022PXX22-XX22-120407153114-B9M8_BZDET
Aniket Techno Solutions,"Sector 12A, Kopar Khairane, Navi Mumbai",Kopar Khairane,Mumbai,400709,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Aniket-Techno-Solutions-Opposite-Kalash-Udyan-Kopar-Khairane/022PXX22-XX22-210304123233-R5P3_BZDET
Exide Care,"Pokhran Road 1, Vartak Nagar-Thane West, Thane",Vartak Nagar-Thane West,Mumbai,400606,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Exide-Care-Vartak-Nagar-Thane-West/022PXX22-XX22-110404123814-F6B9_BZDET
Iqra Battery,"Walchand Hirachand Marg Fort, Fort, Mumbai",Fort,Mumbai,400001,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Iqra-Battery-Next-to-G-P-O-Near-CSTM-Railway-Station-Rex-Chamber-Fort/022PXX22-XX22-150806180937-L2X4_BZDET
Pramukh Batteries,"Western Express Highway, Sarvoday Nagar, Goregaon East, Mumbai",Goregaon East,Mumbai,400063,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Pramukh-Batteries-Near-By-Aarey-Check-Naka-Goregaon-East/022PXX22-XX22-210212184709-L3G8_BZDET
Auto Wheels,"Plot No 48 Sector 11, Taloja Phase 1, Navi Mumbai",Taloja Phase 1,Mumbai,410208,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Auto-Wheels-Near-Metro-Station-Taloja-Panchanand-Taloja-Phase-1/022PXX22-XX22-240210000115-K6U9_BZDET
Wahid Tyres,"Sector 23, Ulwe, Navi Mumbai",Ulwe,Mumbai,410206,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Wahid-Tyres-Near-Ekayan-Hospital-Ulwe/022PXX22-XX22-180806170100-E8L6_BZDET
GEETAI POWER ELECTRONICS,"LBS Marg Hendrepada, Badlapur, Thane",Badlapur,Mumbai,421503,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/GEETAI-POWER-ELECTRONICS-Zilla-Parishad-Marathi-School-Badlapur/022PXX22-XX22-130505173013-Y6E6_BZDET
Mh 11 Technology,"Old DP Road, Badlapur Ed, Thane",Badlapur Ed,Mumbai,421503,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Mh-11-Technology-Near-By-Saraswat-Bank-Badlapur-Ed/022PXX22-XX22-201218103058-M5Q6_BZDET
Vijay Battery Sales & Services,"Navre Nagar Road, Ambernath, Thane",Ambernath,Mumbai,421501,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Vijay-Battery-Sales-Services-Near-Jondhale-College-Ambernath/022PXX22-XX22-151121103638-Y6W2_BZDET
Electra Power Solution,"Chicanghar, Rambaug Lane 4 End, Kalyan West, Kalyan",Kalyan West,Mumbai,421301,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Kalyan/Electra-Power-Solution-Near-By-Mangeshi-World-Kalyan-West/022PXX22-XX22-091202133243-G4U3_BZDET
Shree Sataidevi Sales & Service,"V S Road, Virar East, Palghar",Virar East,Mumbai,401305,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Palghar/Shree-Sataidevi-Sales-Service-Near-Bholenath-Furniture-Virar-East/022PXX22-XX22-101026165049-Y6B3_BZDET
Samrat Batteries,"Kalyan Ambernath Road, Ulhasnagar No 3, Thane",Ulhasnagar No 3,Mumbai,421002,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Samrat-Batteries-Opposite-Meera-Hospital-NX-Ulhasnagar-No-3/022PXX22-XX22-220929154210-H7D5_BZDET
Amaron Pitstop (Tirupati Enterprises),"Sector 5, Ghansoli, Navi Mumbai",Ghansoli,Mumbai,400701,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Amaron-Pitstop-Tirupati-Enterprises-Ghansoli/022PXX22-XX22-251125131020-T6I6_BZDET
Mauli Krupa Battery & Tyre,"Matheran Road, New Panvel, Navi Mumbai",New Panvel,Mumbai,410206,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Mauli-Krupa-Battery-Tyre-Malewadi-Stop-Sukapur-New-Panvel/022PXX22-XX22-240627151033-W3Y5_BZDET
Bombay Batteries,"Linking Road, Goregaon West, Mumbai",Goregaon West,Mumbai,400104,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Bombay-Batteries-Next-to-HDFC-Atm-Bangur-Nagar-Goregaon-West/022PXX22-XX22-100721182018-Q2M2_BZDET
Battery Solution,"MG Road, Kandivali West, Mumbai",Kandivali West,Mumbai,400067,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Battery-Solution-Opposite-Rna-Tower-Near-Dahanukar-Wadi-Kandivali-West/022PXX22-XX22-230221102656-Q4D1_BZDET
A G Power Systems,"Ghodbunder Road,Brahamand, Manpada, Kasarvadavali, Thane",Kasarvadavali,Mumbai,400615,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Thane/A-G-Power-Systems-Opposite-Hypercity-Mall-Kasarvadavali/022PYE06581_BZDET
Popular Battery,"Plot No 312 Sector 21, Nerul, Navi Mumbai",Nerul,Mumbai,400706,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Popular-Battery-Nerul/022PXX22-XX22-250826124624-E3N3_BZDET
Impact Inverter,"Shop No 5, Kusum Vihar""A, Virar West, Palghar",Virar West,Mumbai,401303,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Palghar/Impact-Inverter-Besides-Banjara-Hotel-Virar-W-Virar-West/022PXX22-XX22-130912160253-B9N1_BZDET
Power Associates,"Sector 7, Kandivali West, Mumbai",Kandivali West,Mumbai,400067,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Power-Associates-Charkop-Near-Priyadarshani-High-School-Kandivali-West/022P1221639897R7T9H8_BZDET
U P Metal Mart,"Ramchandra Bhatt Marg, Dongri, Mumbai",Dongri,Mumbai,400009,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/U-P-Metal-Mart-DONGRI-NOORBAUG-Dongri/022PXX22-XX22-230614041735-Y9P9_BZDET
Electro Power Solution,"Jogeshwari West, Mumbai",Jogeshwari West,Mumbai,400102,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Electro-Power-Solution-Opposite-Raigad-Military-School-Near-Scout-Camp-Near-Tech-Web-Center-Behram-Baug-Jogeshwari-West/022PXX22-XX22-180928153501-C6T2_BZDET
Neelkamal Batteries,"Nilje Road, Nilje, Thane",Nilje,Mumbai,421204,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Neelkamal-Batteries-Near-Lodha-Heaven-Nilje/022PXX22-XX22-110606151428-D1N8_BZDET
Rahul Batteries,"New Link Road, Kandivali West, Mumbai",Kandivali West,Mumbai,400067,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Rahul-Batteries-NrDBrealty-Opposite-to-Metro-Pillar-Number-299-Kandivali-West/022PAPP20080826IROL6748140_BZDET
Ayaan Battery Service,"Khasheli, Bhiwandi City, Bhiwandi",Bhiwandi City,Mumbai,421302,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bhiwandi/Ayaan-Battery-Service-KasheliThane-Bhiwandi-City/022PXX22-XX22-180306122324-P6F9_BZDET
Shalom Agency Pvt. Ltd.,"Shraddhanand Road, Vile Parle East, Mumbai",Vile Parle East,Mumbai,400057,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Shalom-Agency-Pvt-Ltd-Opposite-Akruti-Erica-Building-Vile-Parle-East/022PXX22-XX22-220125152134-G2V9_BZDET
New Kgn Tyres,"Rambaug,A S Marg, Powai, Mumbai",Powai,Mumbai,400076,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/New-Kgn-Tyres-Near-Powai-Police-Station-Powai/022PXX22-XX22-130625162550-K6G1_BZDET
Aman Traders (Battery Hub),"Eksar Road, Borivali West, Mumbai",Borivali West,Mumbai,400092,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Aman-Traders-Battery-Hub-Near-Club-Acquaria-Circle-Borivali-West/022PXX22-XX22-120112202736-D3W5_BZDET
Canada Battery,"S V Road, Goregaon West, Mumbai",Goregaon West,Mumbai,400062,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Canada-Battery-Opposite-Goregaon-Petrol-Supply-Company-Goregaon-West/022P1907965_BZDET
Sai Electric Contractor,"A Wing Daisy Subhash Nagar, Badlapur, Thane",Badlapur,Mumbai,421503,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Sai-Electric-Contractor-Near-Fatima-School-Badlapur/022PXX22-XX22-190725132145-P8S1_BZDET
Indus Instruments Pvt Ltd,"Agarkar Road, Dombivli East, Thane",Dombivli East,Mumbai,421201,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Indus-Instruments-Pvt-Ltd-Near-Hotel-Modern-Cafe-Dombivli-East/022PXX22-XX22-130625181420-E1F2_BZDET
Metros Battery,"Dr Rp Road, Mulund West, Mumbai",Mulund West,Mumbai,400080,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Metros-Battery-Opposite-Jawahar-Talkies-Mulund-West/022PXX22-XX22-180730164008-M2F2_BZDET
Pradeep Battery Services,"Pokhran Road No 2, Upvan Lake Road-Upvan, Thane",Upvan Lake Road-Upvan,Mumbai,400606,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Pradeep-Battery-Services-Opp-Bethany-Hospital-Upvan-Lake-Road-Upvan/022PXX22-XX22-220426160945-J5T7_BZDET
Malhar Enterprises,"Lodha Heaven, Nilje, Thane",Nilje,Mumbai,421204,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Malhar-Enterprises-Near-Lions-Den-Gym-Shivaji-Chowk-Nilje/022PXX22-XX22-180327164425-S8G8_BZDET
Power Point Electronics,"Adarsh Collage Road, Kulgaon, Badlapur East, Thane",Badlapur East,Mumbai,421503,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Power-Point-Electronics-Near-By-Flyover-Bridge-Badlapur-East/022PXX22-XX22-190514104155-V5V1_BZDET
Tanmay Power Solutions,"Kamothe Sector 07, Kamothe, Navi Mumbai",Kamothe,Mumbai,410209,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Tanmay-Power-Solutions-Kamothe-Police-Station-Kamothe/022PXX22-XX22-250129164023-Q2Z3_BZDET
Pramod Electrician,"Nageshwar Yashwant Nagar, Nalasopara East, Palghar",Nalasopara East,Mumbai,401209,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Palghar/Pramod-Electrician-Nalasopara-East/022PXX22-XX22-231102145353-V2S6_BZDET
Alpha Power Electronics,"Birla College Road Khadakpada, Kalyan West, Kalyan",Kalyan West,Mumbai,421301,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Kalyan/Alpha-Power-Electronics-Near-Gurudev-Nx-Hotel-Kalyan-West/022P1238687062T9Z2H6_BZDET
Rgs Innovative,"Sector No 3, Kharghar, Navi Mumbai",Kharghar,Mumbai,410210,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Rgs-Innovative-Kharghar/022PXX22-XX22-110929115247-Z1J6_BZDET
Kedar Electricals,"JB Nagar, Jb Nagar-Andheri East, Mumbai",Jb Nagar-Andheri East,Mumbai,400059,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Kedar-Electricals-Opposite-Jankalyan-Bank-Jb-Nagar-Andheri-East/022PXX22-XX22-180125131508-L5C1_BZDET
Vandan Enterprises,"Khandeshwar Station Road, Sector 17, New Panvel, Navi Mumbai",New Panvel,Mumbai,410206,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Vandan-Enterprises-Khanda-Colony-Near-Mahindra-Car-Showroom-New-Panvel/022PXX22-XX22-120224224222-R1R2_BZDET
Battery Zone,"Cadel Road, Mahim, Mumbai",Mahim,Mumbai,400016,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Battery-Zone-Next-to-Sana-Chinese-Mahim/022PXX22-XX22-210202195520-R3K7_BZDET
M G Power Solutions,"Sestor 30 D,Rabale Navi Mumbai, Rabale, Navi Mumbai",Rabale,Mumbai,400701,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/M-G-Power-Solutions-NearPatel-Park-Rabale-Rabale/022PXX22-XX22-130802132855-Z3L4_BZDET
Battery Sale & Service,"S V Road, Khar West, Mumbai",Khar West,Mumbai,400052,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Battery-Sale-Service-Opposite-Hanuman-Mandir-Khar-West/022PXX22-XX22-191018182015-F4B4_BZDET
S K Tyre And Battery Service,"Chincholi Bunder Road, Malad West, Mumbai",Malad West,Mumbai,400064,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/S-K-Tyre-And-Battery-Service-Opposite-Advent-Atria-Near-Kingston-Tower-Malad-West/022PXX22-XX22-181114153537-M9H2_BZDET
Ossn Enterprises LLP,"Western Express Highway, Kandivali East, Mumbai",Kandivali East,Mumbai,400101,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Ossn-Enterprises-LLP-Near-Poisar-Metro-Station-Opposite-Mahindra-Mahindra-Kandivali-East/022PXX22-XX22-180612130936-J8D7_BZDET
Super Janata Automotive,"Shankalp Siddhi, Goregaon East, Mumbai",Goregaon East,Mumbai,400063,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Super-Janata-Automotive-Near-Aarey-Check-Naka-Goregaon-East/022PXX22-XX22-100309144446-C4A9_BZDET
Aayush Automobile,"GB Road, Kasarvadavali, Thane",Kasarvadavali,Mumbai,400615,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Aayush-Automobile-Near-Nagala-Bandar-Police-Chowki-The-Paradise-Complex-Kasarvadavali/022PXX22-XX22-180111194103-D5W2_BZDET
Pradeep Battery Service,"Kolshet Road, Sandoz Baug, Thane",Sandoz Baug,Mumbai,400607,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Pradeep-Battery-Service-Near-Nandi-Baba-Temple-Sandoz-Baug/022PXX22-XX22-140723115602-Z6K7_BZDET
Royal Battery Service,"L B S Marg, Kurla West, Mumbai",Kurla West,Mumbai,400070,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Royal-Battery-Service-Opposite-Fauziya-Hospital-Kurla-West/022PXX22-XX22-110712173905-L1X7_BZDET
Super Motor Garage & Car Battery Service,"K C Marg, Bandra West, Mumbai",Bandra West,Mumbai,400050,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Super-Motor-Garage-Car-Battery-Service-Near-King-Chinese-Opp-Reclamation-Bus-Depot-Bandra-West/022PXX22-XX22-140825122521-X7U1_BZDET
Kapoor Battery Industries,"Mumbai Agra Road, Thane West, Thane",Thane West,Mumbai,400601,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Kapoor-Battery-Industries-Opp-Babu-Bhai-Petrol-Pump-Thane-West/022PXX22-XX22-130426170854-Y8J2_BZDET
Suhel Battery,"MIDC ROAD, Boisar, Palghar",Boisar,Mumbai,401501,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Palghar/Suhel-Battery-Dhodi-Puja-Boisar/022PXX22-XX22-180905141657-A5S5_BZDET
Siddhtech Batteries,"Nangar, Kalher, Bhiwandi",Kalher,Mumbai,421302,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bhiwandi/Siddhtech-Batteries-Bangar-Nagar-Kalher/022PXX22-XX22-250110110657-T8N7_BZDET
Ankit Enterprises,"Narangi Bypass Road, Sainath Nagar, Virar East, Palghar",Virar East,Mumbai,401305,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Palghar/Ankit-Enterprises-Near-Sainath-Nagar-Signal-Virar-East/022PXX22-XX22-230412190039-J7F9_BZDET
Omkar Battery World,"Anjurphata Road, Mankoli, Bhiwandi",Mankoli,Mumbai,421302,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bhiwandi/Omkar-Battery-World-Mankoli-Naka-Mankoli/022PXX22-XX22-250210215640-M2U5_BZDET
Smart Batteries,"Section 17,Kalyan Ambernath Road, Ulhasnagar No 3, Thane",Ulhasnagar No 3,Mumbai,421002,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Smart-Batteries-Near-HP-Petrol-Pump-Ulhasnagar-No-3/022PXX22-XX22-240829155944-T9X6_BZDET
Aavkar Electronics,"54b Proctor Road, Grant Road, Mumbai",Grant Road,Mumbai,400007,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Aavkar-Electronics-Grant-Road/022P1308630_BZDET
Guardex Tyres,"B.S Devashi Marg, Govandi Station Road, Deonar, Mumbai",Deonar,Mumbai,400088,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Guardex-Tyres-Next-to-Sai-Commercial-Opp-Hemant-Karkare-Gas-Station-Deonar/022P1234762132S9P2I9_BZDET
Raza Enterprises,"Asharwadi Jail Road, Kalyan West, Kalyan",Kalyan West,Mumbai,421301,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Kalyan/Raza-Enterprises-Ganpati-Visarjan-Talav-Kalyan-West/022PXX22-XX22-220825154543-I3E7_BZDET
Supreme Power Solutions,"D.N.Nagar, Andheri West, Mumbai",Andheri West,Mumbai,400053,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Supreme-Power-Solutions-Near-Ganesh-Chowk-Andheri-West/022PXX22-XX22-180412173040-Z3T5_BZDET
Complete Tyre Care,"Sector 03,Belpada, Belpada-Kharghar, Navi Mumbai",Belpada-Kharghar,Mumbai,410210,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Complete-Tyre-Care-Opposite-Kharghar-Railway-Station-Belpada-Kharghar/022PXX22-XX22-220623170031-E1C6_BZDET
New Star Auto Garage,"Aastha Niwas, Plot No.27, Sector-19, Near Malvan Tadka Hotel,near Malvan Tadka, Ulwe-410206, Ulwe, Navi Mumbai",Ulwe,Mumbai,410206,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/New-Star-Auto-Garage-Near-Malvan-Tadka-Hotel-Ulwe/022PXX22-XX22-180407180417-T7Q6_BZDET
Bridgestone - Goodyear Prime Autosolutions,"Sector-1, Beside Indian Oil Petrol Pump, Nerul, Navi Mumbai",Nerul,Mumbai,400706,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Bridgestone-Goodyear-Prime-Autosolutions-Opp-DY-Patil-University-Nerul/022PXX22-XX22-201012121014-Q8C8_BZDET
Mateshwari Tyre & Battery Service,"New Nagardas Road, Andheri East, Mumbai",Andheri East,Mumbai,400069,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Mateshwari-Tyre-Battery-Service-Near-Andheri-Subway-Opposite-Wilson-House-Andheri-East/022PXX22-XX22-150220202431-W4Y4_BZDET
Sb Tyres,"Plot 12-13 Sector 36, Kamothe, Navi Mumbai",Kamothe,Mumbai,410206,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Sb-Tyres-Near-ZUDIO-KAMOTHE-Kamothe/022PXX22-XX22-220511160527-C3L4_BZDET
New Tegiya Tyres & Battery,"Ghot Camp Road, Taloja Sector 11, Navi Mumbai",Taloja Sector 11,Mumbai,410208,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/New-Tegiya-Tyres-Battery-Taloja-Sector-11/022PXX22-XX22-230221215052-U9B4_BZDET
Shree Ram Enterprises,"Taki Road, Nalasopara East, Palghar",Nalasopara East,Mumbai,401209,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Palghar/Shree-Ram-Enterprises-Near-Radha-Krishna-Hotel-Nalasopara-East/022PXX22-XX22-150410125520-K6Q9_BZDET
Abhinav Battery Service,"Vashi, Navi Mumbai",Vashi,Mumbai,400703,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Abhinav-Battery-Service-Near-Satra-Plaza-Vashi/022PXX22-XX22-220615163915-M7K2_BZDET
Insta Solutions,"M P Road Kargil Nagar, Virar East, Palghar",Virar East,Mumbai,401305,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Palghar/Insta-Solutions-Virar-East/022PXX22-XX22-210301144325-G5Y5_BZDET
Vimal Enterprises,"Sector-01, Nerul, Navi Mumbai",Nerul,Mumbai,400706,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/Vimal-Enterprises-NEXT-TO-MAHINDRA-SHOWROOM-Nerul/022PXX22-XX22-190308181649-U9B5_BZDET
G Brothers Digital,"Balaji Mandir Road, Dombivli East, Thane",Dombivli East,Mumbai,421201,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Thane/G-Brothers-Digital-Near-Gogras-Wadi-Dombivli-East/022PXX22-XX22-151107082824-U1N7_BZDET
R S Battery & Tyres,"Near Railway Crossings, Panvel, Navi Mumbai",Panvel,Mumbai,410206,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/R-S-Battery-Tyres-Karnjade-Panvel/022PXX22-XX22-250916153103-R5K3_BZDET
Avni Enterprises,"Sant Namdev Path, Dombivli East, Thane",Dombivli East,Mumbai,421201,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Avni-Enterprises-Near-Rokel-Depot-Gograss-Wadi-Dombivli-East/022PXX22-XX22-181222155349-F2H1_BZDET
A K Tyre Battery & Automobile,"Sector 2, Cbd Belapur, Navi Mumbai",Cbd Belapur,Mumbai,400614,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Navi-Mumbai/A-K-Tyre-Battery-Automobile-Opposite-Mango-Garden-Cbd-Belapur/022PXX22-XX22-130426170858-N1D2_BZDET
Sonu Battery Service & Auto Electric Works,"L B S Marg, Bhandup West, Mumbai",Bhandup West,Mumbai,400078,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Sonu-Battery-Service-Auto-Electric-Works-Near-Bhandup-Police-Station-Opposite-SBI-BANK-Bhandup-West/022PXX22-XX22-151006160717-N3C6_BZDET
Jyoti Battery,"Road No 32, Sion, Mumbai",Sion,Mumbai,400022,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Mumbai/Jyoti-Battery-Opposite-Punjab-and-Sindh-Bank-Sion/022PXX22-XX22-121025150447-X5M8_BZDET
New Dolphine Electronics,"Om Nagar, Vasai West, Palghar",Vasai West,Mumbai,401202,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Palghar/New-Dolphine-Electronics-Near-Panchvati-Bharat-Bank-Vasai-West/022PXX22-XX22-140219164430-Y4W8_BZDET
Advance Power System,"Kopar Road, Dombivli West, Thane",Dombivli West,Mumbai,421202,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Thane/Advance-Power-System-Near-KDMC-Hospital-Shastri-Nagar-Dombivli-West/022PXX22-XX22-190804121036-K4T6_BZDET
Slv Batteries Works,"3rd Cross, Vishwapriya Layout, Begur Road, Bangalore",Begur Road,Bangalore,560068,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Slv-Batteries-Works-Near-Jayshree-Hospital-Begur-Road/080PXX80-XX80-220809143027-G5S7_BZDET
S V Battery Sales & Services,"Banjara Layout, Aagara Horamavu Main Road, Horamavu, Bangalore",Horamavu,Bangalore,560043,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/S-V-Battery-Sales-Services-Next-to-Iyenger-Cake-Palace-Horamavu/080PXX80-XX80-241005164720-H4M5_BZDET
Akshara Powertech,"2nd Main Road,Chanammakere,Achukattu, Banashankari 3rd Stage, Bangalore",Banashankari 3rd Stage,Bangalore,560085,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Akshara-Powertech-Behind-Police-Station-Banashankari-3rd-Stage/080PXX80-XX80-140325201121-B2Z1_BZDET
