name,address,area,city,pincode,phone,rating,reviews,category,dealer_type,source,source_url
Salimath E Motors,"P B Road, Haveri Bazar, Haveri",Haveri Bazar,Hyderabad,581110,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Haveri/Salimath-E-Motors-Near-Hotel-Ashoka-Haveri-Bazar/9999P8375-8375-201125111736-E3A9_BZDET
Nagraj Electric Scooter,"MSEB Colony, Bhandara",MSEB Colony,Hyderabad,441904,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bhandara/Nagraj-Electric-Scooter-MSEB-Colony/9999P7184-7184-220627144019-Y2C5_BZDET
Hyundai Charging Station,"Gachibowli, Hyderabad",Gachibowli,Hyderabad,500032,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Hyundai-Charging-Station-Near-Aditya-DSR-Lake-Gachibowli/040PXX40-XX40-240210000810-X1T6_BZDET
Sun Mega Ventures Pvt Ltd,"Shatavahana Nagar, LB Nagar, Hyderabad",LB Nagar,Hyderabad,500074,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Sun-Mega-Ventures-Pvt-Ltd-Beside-Srikara-Hospital-LB-Nagar/040PXX40-XX40-180724125930-E4P8_BZDET
Fortum Charging Station,"Malkajgiri Road, Lalaguda, Hyderabad",Lalaguda,Hyderabad,500017,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Fortum-Charging-Station-Lalaguda/040PXX40-XX40-240625161339-A3S7_BZDET
Urzza Charging Station,"Gandiguda, Rangareddy",Gandiguda,Hyderabad,509217,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Rangareddy/Urzza-Charging-Station-Beside-Tata-Motors-Gandiguda/040PXX40-XX40-241203001406-K1Z6_BZDET
Fortum - Hmr Charging Station,"Road, jubilee hills, Hyderabad",jubilee hills,Hyderabad,500033,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Fortum-Hmr-Charging-Station-jubilee-hills/040PXX40-XX40-240827190052-X7D5_BZDET
Nihaan Energy Charging Station,"Image Garden Road, Vip Hills, Hyderabad",Vip Hills,Hyderabad,500081,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Nihaan-Energy-Charging-Station-Vip-Hills/040PXX40-XX40-230808205821-Q6M4_BZDET
Joulepoint Charging Station,"Narsimha Puri Colony, Hyderabad",Narsimha Puri Colony,Hyderabad,500035,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Joulepoint-Charging-Station-Narsimha-Puri-Colony/040PXX40-XX40-220327185446-F6R3_BZDET
Glida Charging Station,"Gachibowli Road, Gachibowli, Hyderabad",Gachibowli,Hyderabad,500032,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Glida-Charging-Station-Gachibowli/040PXX40-XX40-240405140258-Z3V4_BZDET
SFS Equipments Pvt. Ltd.,"18/26,Loganathan, Nagar 2nd,Street, Choolaimedu",,Chennai,600094,,4.8,16,Industrial Battery Charger 48V 80A for Lead Acid Battery,charger,indiamart,https://www.indiamart.com/proddetail/industrial-battery-charger-2851226271233.html
Logi Teck System,"Block - E1, Ground Floor,East Wing, Door No.158, Rahat Gardens, Shakthi Nagar, Zamin Pallavaram",Old Pallavaram,Chennai,600117,,4.8,20,"Digital Industrial Lead Acid Battery Charger, Input Voltage: 220 V Dc",charger,indiamart,https://www.indiamart.com/proddetail/industrial-lead-acid-battery-charger-21241512433.html
JSK Power Corporation,"Shop No.-7, Rajouri Apptt. Dda Shopping Complex, Opp. Govt Press, Mayapuri",,New Delhi,110064,,3.9,8,220 Volt 3 Phase Dual Float Cum Boost Battery Charger,charger,indiamart,https://www.indiamart.com/proddetail/220-volt-3-phase-dual-float-cum-boost-battery-charger-26272220948.html
Roshan Engineering Corporation,"13/14, Guru Moorthy Garden Street, Perambur",Perambur,Chennai,600011,,4.3,109,Roshan Industrial Battery Charger,charger,indiamart,https://www.indiamart.com/proddetail/industrial-battery-charger-13833349033.html
Shah Electronics,"15, NA, Narasingapuramstreet",Chintadripet,Chennai,600002,,4.2,13,Maxine DC 12V Analog Battery Charger,charger,indiamart,https://www.indiamart.com/proddetail/maxine-dc-12v-analog-battery-charger-2850707821473.html
Aryan Motors E Vehicles,"Takiya Ward, Vidarbha Housing Board Colony, Bhandara",Vidarbha Housing Board Colony,Hyderabad,441904,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bhandara/Aryan-Motors-E-Vehicles-Near-Laksha-Hospital-Vidarbha-Housing-Board-Colony/9999P7184-7184-220617151752-C1F7_BZDET
Power Battery,"Nagar Manmad Road, Nagapur, Ahmednagar",Nagapur,Hyderabad,414111,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Ahmednagar/Power-Battery-Near-Sahyadri-Estate-Navnagapur-Nagapur/9999PX241-X241-150414113716-T1G6_BZDET
Kesti Electric Vehicles,"Bauxite Road, Sadashiv Nagar, Belgaum",Sadashiv Nagar,Hyderabad,590001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Belgaum/Kesti-Electric-Vehicles-Opposite-Maratha-Mandal-Dental-College-Sadashiv-Nagar/9999PX831-X831-200129110913-U6W7_BZDET
Ninad Motors,"Shikrapur, Pune",Shikrapur,Hyderabad,412208,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/Ninad-Motors-Pune-Nagar-Road-Shikrapur/020PXX20-XX20-230518112755-R7F5_BZDET
NNEEV GREEN ENERGY PVT LTD,"Nagar Road, Wagholi, Pune",Wagholi,Hyderabad,412207,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/NNEEV-GREEN-ENERGY-PVT-LTD-Near-Praveen-Agencies-Wagholi/020PXX20-XX20-231209172644-P5Z3_BZDET
True energy system and transmission(T.E.S.T),"Hadapsar, Pune",Hadapsar,Hyderabad,411028,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/True-Energy-System-And-TransmissionTEST-Hadapsar/020PXX20-XX20-250412113856-H9B9_BZDET
Abhaya Anjaneya & Co,"Dadanapura Village Dasanapura Hobli, Nelamangala, Bangalore",Nelamangala,Hyderabad,562123,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bangalore/Abhaya-Anjaneya-Co-Near-Sub-Register-Office-Devayanna-Palya-Nelamangala/080PXX80-XX80-220105110348-R3W1_BZDET
Gayathri Motors My Ev Store,"Hesaraghatta Main Road,Bagalgunte, Nagasandra, Bangalore",Nagasandra,Hyderabad,560073,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bangalore/Gayathri-Motors-My-Ev-Store-Back-Side-to-Kumar-Bar-Nagasandra/080PXX80-XX80-230311134200-K6I6_BZDET
EVJAZZ MOBILITY SOLUTION PVT LTD,"9th B Main Road Bansawdi, Banaswadi, Bangalore",Banaswadi,Hyderabad,560043,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bangalore/EVJAZZ-MOBILITY-SOLUTION-PVT-LTD-Near-to-Bharath-Petrol-Bunk-Banaswadi/080PXX80-XX80-241224183302-B4S1_BZDET
EV Planet,"Lane No. 9, Koregaon Park, Pune",Koregaon Park,Hyderabad,411001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/EV-Planet-Vidyut-Nagar-Koregaon-Park/020PXX20-XX20-211119153454-J2I7_BZDET
Star Car Care Solutions,"Bakshiguda, Hyderabad",Bakshiguda,Hyderabad,500080,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Star-Car-Care-Solutions-Bakshiguda/040PXX40-XX40-240505081353-F5Q4_BZDET
Electricpe Charging Station,"Shobana Nagar, Hyderabad",Shobana Nagar,Hyderabad,500007,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Electricpe-Charging-Station-Shobana-Nagar/040PXX40-XX40-241213201147-V4G9_BZDET
Charge And Drive Charging Station,"Uma Nagar, Hyderabad",Uma Nagar,Hyderabad,500016,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Charge-And-Drive-Charging-Station-Uma-Nagar/040PXX40-XX40-231006060422-V4Z4_BZDET
Ather Charging Station,"Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,500034,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Ather-Charging-Station-Banjara-Hills/040PXX40-XX40-220327185311-E2D6_BZDET
Evigo Charge,"Begumpet, Hyderabad",Begumpet,Hyderabad,500016,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Evigo-Charge-Begumpet/040PXX40-XX40-220419151531-R1V8_BZDET
Mechatronic Trading,"Kalwad, Pune",Kalwad,Hyderabad,411032,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/Mechatronic-Trading-Dhandekar-Industrial-Estate-Kalwad/020PXX20-XX20-170921163704-Z1N4_BZDET
Deepfleet Energy Pvt Ltd,"Whitefield, Bangalore",Whitefield,Hyderabad,560066,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bangalore/Deepfleet-Energy-Pvt-Ltd-EPIP-Zone-Whitefield/080PXX80-XX80-240122145035-F3H2_BZDET
Micronix,"PEENYA INDUSTRIAL AREA, Peenya 3rd Stage, Bangalore",Peenya 3rd Stage,Hyderabad,560058,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bangalore/Micronix-Near-Bhutter-Hotel-Peenya-3rd-Stage/080PXX80-XX80-170319183022-E9R7_BZDET
Yuvismart Energy Solutions Pvt Ltd,"7th Cross, 17th Main, Kurubarahalli, Bangalore",Kurubarahalli,Hyderabad,560086,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bangalore/Yuvismart-Energy-Solutions-Pvt-Ltd-Near-Athreya-School-Main-Gate-Kurubarahalli/080PXX80-XX80-240105000225-Q6E5_BZDET
Nana Industries,"Shivaji Nagar, Pune",Shivaji Nagar,Hyderabad,411005,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/Nana-Industries-Opposite-SAI-Baba-Mandir-Behind-Mangala-Cinema-Shivaji-Nagar/020PXX20-XX20-120330102723-B7B1_BZDET
Solutech INDIA,"Khajina Vihir Chowk , Sadashiv Peth, Pune",Sadashiv Peth,Hyderabad,411030,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/Solutech-INDIA-Opposite-Redrose-Biryani-Sadashiv-Peth/020PXX20-XX20-190902151527-Y6A4_BZDET
Ev Culture,"Sinhagad College Road, Ambegaon Budruk, Pune",Ambegaon Budruk,Hyderabad,411073,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/Ev-Culture-Near-Shiv-Shrushti-Ambegaon-Budruk/020PXX20-XX20-250813115811-L1E4_BZDET
Praveen Marketing,"2nd Cross, Sp Road, Bangalore",Sp Road,Hyderabad,560002,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bangalore/Praveen-Marketing-SJP-Road-Prak-Sp-Road/080PXX80-XX80-111117161128-E4R7_BZDET
ECO Tejas Electric Bike,"Damale Path, Erandwane, Pune",Erandwane,Hyderabad,411004,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pune/ECO-Tejas-Electric-Bike-Dr-Megha-Erandwane/020PXX20-XX20-220516133243-F7Y1_BZDET
EV Galaxy ( Pv Enterprises),"1st Main Road, Widia Layout, Attiguppe , Vijayanagar, Bangalore",Vijayanagar,Hyderabad,560040,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bangalore/EV-Galaxy-Pv-Enterprises-Vijayanagar/080PXX80-XX80-230207163955-S4N3_BZDET
Jio-Bp Pulse Charging Station,"Shamshabad, Rangareddy",Shamshabad,Hyderabad,501218,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Rangareddy/Jio-Bp-Pulse-Charging-Station-Shamshabad/040PXX40-XX40-250611204845-Z1L1_BZDET
Ev Dock Charging Station,"Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,500034,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Ev-Dock-Charging-Station-Banjara-Hills/040PXX40-XX40-240429120033-A4R4_BZDET
Kazam Charging Station,"Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,500034,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Hyderabad/Kazam-Charging-Station-Near-Hotel-Park-Hyatt-Banjara-Hills/040PXX40-XX40-240522200955-P7L2_BZDET
Akash Enterprises,"Sukantapally Road, Boral, Kolkata",Boral,Kolkata,700154,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kolkata/Akash-Enterprises-Near-By-Sukantapally-Club-Boral/033PXX33-XX33-251117122533-R3N7_BZDET
Excesscare,"Chandra Master Road, Barrackpore, Kolkata",Barrackpore,Kolkata,700120,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kolkata/Excesscare-Near-Shib-Shakti-Club-Barrackpore/033PXX33-XX33-200617133734-V7X8_BZDET
DEV & KPT Motors,"Jessore Road, Madhyamgram, Kolkata",Madhyamgram,Kolkata,700129,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kolkata/DEV-KPT-Motors-Near-Bishnupriya-Banquet-Madhyamgram/033PXX33-XX33-190413111826-B8X1_BZDET
Dani Motor Pvt Ltd,"Pal Para, Kolkata",Pal Para,Kolkata,700102,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kolkata/Dani-Motor-Pvt-Ltd-VIP-Park-Kestopur-Pal-Para/033PXX33-XX33-220319094017-Z3Z4_BZDET
Shaw Electronic centre,"153 Shambhudasgupta Sarani,Bhadrakali, Hindmotor, Hooghly",Hindmotor,Kolkata,712233,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Hooghly/Shaw-Electronic-Centre-Hindmotor/9999PXX33-XX33-230606133906-F5Q5_BZDET
Lak E Motors & Service Authorise Dealer Hoogly Motors Pvt Ltd,"Baruipur Canning Road, Chhayani, South 24 Parganas",Chhayani,Kolkata,743376,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/South-24-Parganas/Lak-E-Motors-Service-Authorise-Dealer-Hoogly-Motors-Pvt-Ltd-Near-Chhoyani-Bazar-Chhayani/9999P3210-3210-201001162247-U5J6_BZDET
Spandan EV,"Station Road, Singur, Hooghly",Singur,Kolkata,712409,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Hooghly/Spandan-EV-Singur/9999PXX33-XX33-220614230213-M2D7_BZDET
Epitaxy,"G T Road, Srivas Nagar, Hooghly",Srivas Nagar,Kolkata,712103,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Hooghly/Epitaxy-Near-KPS-Mall-Chinsurah-Srivas-Nagar/9999P3211-3211-151012125527-G6P9_BZDET
Khan Enterprise,"Digha Road, Contai, Midnapore",Contai,Kolkata,721401,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Midnapore/Khan-Enterprise-Near-State-Bank-Of-India-Contai/9999P3222-3222-231022194203-K8A6_BZDET
Techno Ev Solution and Consultation,"IG Marg, Makalpur, Balasore",Makalpur,Kolkata,756003,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Balasore/Techno-Ev-Solution-And-Consultation-Infornt-Of-Baula-Mangala-Mandir-Makalpur/9999P6782-6782-221124123807-C5L2_BZDET
Dulichand Motors Charging Station,"Purba Jadavpur, Kolkata",Purba Jadavpur,Kolkata,700099,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Dulichand-Motors-Charging-Station-Opposite-Kissan-Market-Purba-Jadavpur/033PXX33-XX33-240827190204-D1Z9_BZDET
J D Enterprise,"Raipur Road, Jadavpur, Kolkata",Jadavpur,Kolkata,700032,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/J-D-Enterprise-Sree-Colony-Bazar-Jadavpur/033PXX33-XX33-220115101651-V5I6_BZDET
Leo Store - Go Green Technology,"Batanagar, Kolkata",Batanagar,Kolkata,700140,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Leo-Store-Go-Green-Technology-Batanagar/033PXX33-XX33-221020032857-Y3G1_BZDET
Kazam Ev Tech Pvt Ltd.charging Station,"Baguiati, Kolkata",Baguiati,Kolkata,700059,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Kazam-Ev-Tech-Pvt-Ltdcharging-Station-Baguiati/033PXX33-XX33-241113200707-W9Q4_BZDET
Nkda Charging Station,"New Town, Kolkata",New Town,Kolkata,700156,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Nkda-Charging-Station-New-Town/033PXX33-XX33-231017021128-Z3U6_BZDET
Athergrid Charging Station,"Vip Road, Raghunathpur, Kolkata",Raghunathpur,Kolkata,700059,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Athergrid-Charging-Station-Raghunathpur/033PXX33-XX33-240826190608-H7W4_BZDET
Statiq Charging Station,"Dr Ambedkar Sarani, Kolkata",Dr Ambedkar Sarani,Kolkata,700046,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Statiq-Charging-Station-Dr-Ambedkar-Sarani/033PXX33-XX33-250221010849-F1F9_BZDET
Ather Grid Charging Station,"Taki Road, Kolkata",,Kolkata,700124,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Ather-Grid-Charging-Station-Near-Balak-Sporting-Club/033PXX33-XX33-260113174216-D6N3_BZDET
Jio-Bp Pulse Charging Station,"Jessore Road, Madhyamgram, Kolkata",Madhyamgram,Kolkata,700129,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Jio-Bp-Pulse-Charging-Station-Madhyamgram/033PXX33-XX33-231108163019-W9H1_BZDET
MVP Enterprises,"Bistupur, Jamshedpur",Bistupur,Kolkata,831001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jamshedpur/MVP-Enterprises-Opposite-Bazar-Masters-Bistupur/0657PX657-X657-111231180924-A1Z2_BZDET
Benling Electric Scooter Jamshedpur (Yafi E Motors),"N Road, Bistupur, Jamshedpur",Bistupur,Kolkata,831001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jamshedpur/Benling-Electric-Scooter-Jamshedpur-Yafi-E-Motors-Opposite-Tilak-Pustakalaya-Bistupur/0657PX657-X657-220501223908-E2T1_BZDET
Shree Krishna Traders,"Govindpur Road, Gosaidi, Dhanbad",Gosaidi,Kolkata,828127,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Dhanbad/Shree-Krishna-Traders-Opposite-HP-Petrol-Pump-Near-Lal-Bangla-Gosaidi/9999PX326-X326-250820184129-P3J4_BZDET
Amit Tyre House,"Jail Road, Tilkamanjhi, Bhagalpur",Tilkamanjhi,Kolkata,812001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bhagalpur/Amit-Tyre-House-Near-ARC-Hospital-Tilkamanjhi/9999PX641-X641-120516132033-A7K3_BZDET
Raznandani Inovatation Private Limited,"Dipugarha, Hazaribagh",Dipugarha,Kolkata,825301,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Hazaribagh/Raznandani-Inovatation-Private-Limited-Near-Sichai-Colony-Dipugarha/9999P6546-6546-251129121010-U8I3_BZDET
Future Automobile,"Housing Board Colony, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,Kolkata,751016,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bhubaneshwar/Future-Automobile-Near-Bharat-Petrol-Pump-Chandrasekharpur/0674PX674-X674-170523132116-A9T3_BZDET
Subh Motors,"Phase 1,Main Road, Chhend Colony, Rourkela",Chhend Colony,Kolkata,769015,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Rourkela/Subh-Motors-Before-Nihar-Medical-Store-Chhend-Colony/9999PX661-X661-230608115139-B9W4_BZDET
Kumar Traders,"Ranchi Road, Kaghzi Mohalla, Bihar Sharif",Kaghzi Mohalla,Kolkata,803101,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bihar-Sharif/Kumar-Traders-Opp-Of-Old-Bus-Stand-Mamta-Hospital-Kaghzi-Mohalla/9999P6112-6112-240319174531-N1J8_BZDET
Sai Motors,"Pratapganj Road, Simrahi Bazar, Supaul",Simrahi Bazar,Kolkata,852111,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Supaul/Sai-Motors-NEAR-MRF-TIRE-SHOWROOM-Simrahi-Bazar/9999P6473-6473-230926053209-V2W5_BZDET
Deltic Manoj Electronic and Services,"FS Road, Fakiragram, Kokrajhar",Fakiragram,Kolkata,783345,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kokrajhar/Deltic-Manoj-Electronic-And-Services-Opposite-Sbi-Atm-Fakiragram/9999P3661-3661-260106152306-C9X4_BZDET
Eroev,"Bidhan Nagar Sector 5, Kolkata",Bidhan Nagar Sector 5,Kolkata,700091,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Eroev-Bidhan-Nagar-Sector-5/033PXX33-XX33-221020055415-E2B1_BZDET
Chargezone Charging Station,"New Town, Kolkata",New Town,Kolkata,700156,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Chargezone-Charging-Station-New-Town/033PXX33-XX33-231017020719-V1C7_BZDET
Evre Charging Station,"Chetal Road, New Alipore, Kolkata",New Alipore,Kolkata,700053,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/Evre-Charging-Station-New-Alipore/033PXX33-XX33-250408192133-F3X7_BZDET
TATA Power Charging Station,"Mother Teresa Salai, Park Street, Kolkata",Park Street,Kolkata,700016,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kolkata/TATA-Power-Charging-Station-Near-The-Park-Hotel-Taltala-Park-Street/033PXX33-XX33-240306080234-V6Z3_BZDET
ANMOL ENTERPRISES KURTHA,"Rana Nagar More, Kurtha, Gaya",Kurtha,Kolkata,804421,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Gaya/ANMOL-ENTERPRISES-KURTHA-State-Bank-Of-India-Kurtha/9999PX631-X631-250921085759-P7I5_BZDET
Seema Agency,"Tokobari, AT Road, Guwahati",AT Road,Kolkata,781001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Guwahati/Seema-Agency-Near-Rupashri-Cinema-Hall-AT-Road/9999PX361-X361-130616173104-D6T6_BZDET
Mahadev Electric Bike Centre,"Narayan Pur Road, Nizamuddinpur, Mirzapur",Nizamuddinpur,Kolkata,231305,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Mirzapur/Mahadev-Electric-Bike-Centre-Narayan-Pur-Bus-Stand-Nizamuddinpur/9999P5442-5442-241016215459-Z6Z1_BZDET
